OBSID,CHAPNUM,inaudible_pct
4752,4,0.05
4039,1,0.027777777777777776
4387,1,0.0
4387,4,0.0
4078,3,0.058823529411764705
4078,4,0.02040816326530612
4078,5,0.0
4206,1,0.08333333333333333
4206,3,0.1
4505,1,0.08
4505,2,0.038461538461538464
4505,3,0.0
4480,2,0.0975609756097561
4480,3,0.041666666666666664
4157,1,0.0
4157,2,0.05714285714285714
4004,1,0.0625
4004,2,0.0625
4004,3,0.0
4097,1,0.038461538461538464
4097,2,0.03773584905660377
4097,3,0.03773584905660377
4333,1,0.047619047619047616
4333,2,0.07936507936507936
4333,3,0.030303030303030304
4040,1,0.05405405405405406
4040,2,0.0
4131,1,0.06666666666666667
4131,2,0.0625
4131,3,0.045454545454545456
4164,1,0.0
4164,3,0.07142857142857142
4164,4,0.07142857142857142
4164,5,0.07692307692307693
4268,2,0.043478260869565216
4268,3,0.043478260869565216
4268,4,0.041666666666666664
4026,1,0.02631578947368421
4026,2,0.05
4026,4,0.02631578947368421
4351,1,0.06666666666666667
4351,2,0.0625
4696,1,0.05555555555555555
4456,1,0.07317073170731707
4456,3,0.046511627906976744
4456,4,0.05405405405405406
4356,1,0.06451612903225806
4678,4,0.0
4204,1,0.03260869565217391
4204,2,0.054945054945054944
4204,3,0.07446808510638298
4352,1,0.058823529411764705
4352,3,0.058823529411764705
4352,4,0.0
4076,1,0.05
4076,2,0.0
4076,3,0.06779661016949153
4051,1,0.0
4051,3,0.07142857142857142
4487,1,0.08108108108108109
4487,3,0.06578947368421052
4359,1,0.022988505747126436
4359,3,0.03333333333333333
4359,4,0.09195402298850575
4105,4,0.0
4358,1,0.075
4358,2,0.0
4358,3,0.05128205128205128
4631,3,0.061224489795918366
4631,4,0.04081632653061224
4422,2,0.0
4422,3,0.0
4422,4,0.0
4081,1,0.0
4081,2,0.02127659574468085
4081,3,0.0
4629,4,0.06896551724137931
4043,1,0.07142857142857142
4002,1,0.0
4002,4,0.1
4006,1,0.08333333333333333
4006,2,0.0
4006,3,0.08333333333333333
4348,1,0.0
4348,2,0.058823529411764705
4348,3,0.0
4348,4,0.058823529411764705
4024,1,0.046153846153846156
4024,2,0.046875
4598,2,0.1
4733,1,0.043478260869565216
4733,2,0.08333333333333333
4733,3,0.04
4733,4,0.041666666666666664
4080,1,0.0
4080,2,0.1
4080,3,0.03333333333333333
4155,1,0.047619047619047616
4155,2,0.09523809523809523
4155,3,0.047619047619047616
4539,1,0.058823529411764705
4388,1,0.024390243902439025
4388,2,0.025
4388,4,0.075
4557,4,0.0
4044,1,0.03225806451612903
4044,2,0.03125
4044,3,0.06451612903225806
4044,4,0.06451612903225806
4020,2,0.04878048780487805
4197,1,0.010638297872340425
4197,2,0.0
4197,3,0.043478260869565216
4197,4,0.03409090909090909
4100,1,0.07692307692307693
4100,2,0.038461538461538464
4100,3,0.07142857142857142
4100,4,0.0
4100,5,0.037037037037037035
4529,1,0.08695652173913043
4529,2,0.022727272727272728
4529,3,0.022727272727272728
4529,4,0.023255813953488372
4736,4,0.047619047619047616
4744,1,0.045454545454545456
4744,2,0.047619047619047616
4744,3,0.09090909090909091
4695,1,0.08695652173913043
4695,4,0.038461538461538464
4364,1,0.0
4364,2,0.057692307692307696
4364,3,0.041666666666666664
4364,4,0.04081632653061224
4353,1,0.034482758620689655
4353,3,0.034482758620689655
4154,2,0.09523809523809523
4154,3,0.0
4154,4,0.1
4200,2,0.03333333333333333
4200,3,0.1
4200,4,0.0625
4200,5,0.030303030303030304
4304,1,0.06451612903225806
4304,2,0.09090909090909091
4304,3,0.030303030303030304
4150,1,0.0392156862745098
4021,1,0.0196078431372549
4021,3,0.04
4021,4,0.08163265306122448
4570,1,0.046511627906976744
4570,2,0.036585365853658534
4570,3,0.024096385542168676
4128,1,0.0
4599,1,0.0
4599,2,0.0
4530,1,0.043478260869565216
4530,2,0.09090909090909091
4038,2,0.03125
4758,2,0.047619047619047616
4758,3,0.09090909090909091
4159,1,0.03125
4159,3,0.06451612903225806
4694,1,0.1
4694,2,0.047619047619047616
4717,1,0.07142857142857142
4717,3,0.07142857142857142
4130,1,0.0
4130,2,0.0
4133,1,0.08
4133,2,0.038461538461538464
4008,2,0.038461538461538464
4008,3,0.04
4108,1,0.09090909090909091
4108,2,0.0963855421686747
4108,3,0.012345679012345678
4108,4,0.0375
4361,1,0.1
4361,2,0.05128205128205128
4361,3,0.05
4350,1,0.0
4350,3,0.0
4342,1,0.04878048780487805
4342,3,0.04878048780487805
4342,4,0.08571428571428572
4035,1,0.0
4035,2,0.0379746835443038
4561,2,0.04
4561,3,0.04081632653061224
4561,4,0.0625
4489,2,0.0
4489,3,0.08823529411764706
4650,1,0.0
4650,2,0.0
4650,3,0.0
4650,4,0.0
4017,1,0.050505050505050504
4017,2,0.05
4017,3,0.019417475728155338
4469,1,0.08333333333333333
4124,1,0.023809523809523808
4124,2,0.0
4124,3,0.09523809523809523
4124,4,0.046511627906976744
4732,2,0.06451612903225806
4732,3,0.03225806451612903
4751,2,0.05555555555555555
4751,3,0.05555555555555555
4751,4,0.05555555555555555
4262,1,0.07352941176470588
4156,1,0.0
4690,1,0.04
4031,1,0.03571428571428571
4031,2,0.0
4027,1,0.06060606060606061
4029,1,0.03571428571428571
4652,1,0.043478260869565216
4652,2,0.045454545454545456
4745,3,0.04
4153,1,0.031007751937984496
4153,2,0.031007751937984496
4057,3,0.0
4636,1,0.09615384615384616
4417,3,0.0
4755,3,0.08333333333333333
4415,2,0.08333333333333333
4415,4,0.08333333333333333
4628,1,0.07692307692307693
4628,2,0.024390243902439025
4628,3,0.023809523809523808
4628,4,0.0975609756097561
4737,1,0.09523809523809523
4737,2,0.09090909090909091
4046,1,0.07142857142857142
4046,3,0.0
4046,4,0.0
4362,3,0.09615384615384616
4362,4,0.0
4052,2,0.05555555555555555
4047,1,0.0
4047,2,0.0
4047,3,0.0
4047,4,0.0
4010,1,0.047619047619047616
4013,1,0.0
4013,3,0.041666666666666664
4531,2,0.058823529411764705
4531,4,0.029411764705882353
4060,2,0.07142857142857142
4060,3,0.0
4060,4,0.0
4430,1,0.0
4430,2,0.08888888888888889
4098,1,0.0
